ep  30700  train 0.0000/1.000  test 0.0001/1.000  elapsed 193.9s
ep  30800  train 0.0000/1.000  test 0.0001/1.000  elapsed 194.5s
ep  30900  train 0.0000/1.000  test 0.0000/1.000  elapsed 195.1s
ep  31000  train 0.0000/1.000  test 0.0000/1.000  elapsed 195.8s
ep  31100  train 0.0000/1.000  test 0.0000/1.000  elapsed 196.4s
ep  31200  train 0.0000/1.000  test 0.0000/1.000  elapsed 197.1s
ep  31300  train 0.0003/1.000  test 0.0056/0.999  elapsed 197.7s
ep  31400  train 0.0001/1.000  test 0.0004/1.000  elapsed 198.3s
ep  31500  train 0.0002/1.000  test 0.0006/1.000  elapsed 199.0s
ep  31600  train 0.0001/1.000  test 0.0004/1.000  elapsed 199.6s
ep  31700  train 0.0000/1.000  test 0.0003/1.000  elapsed 200.2s
ep  31800  train 0.0000/1.000  test 0.0002/1.000  elapsed 200.8s
ep  31900  train 0.0000/1.000  test 0.0002/1.000  elapsed 200.8s
ep  32000  train 0.0000/1.000  test 0.0001/1.000  elapsed 201.4s
ep  32100  train 0.0000/1.000  test 0.0001/1.000  elapsed 202.1s
ep  32200  train 0.0000/1.000  test 0.0001/1.000  elapsed 202.7s
ep  32300  train 0.0000/1.000  test 0.0000/1.000  elapsed 203.3s
ep  32400  train 0.0000/1.000  test 0.0000/1.000  elapsed 204.0s
ep  32500  train 0.0000/1.000  test 0.0009/1.000  elapsed 204.6s
ep  32600  train 0.0003/1.000  test 0.0007/1.000  elapsed 205.2s
ep  32700  train 0.0003/1.000  test 0.0008/1.000  elapsed 205.9s
ep  32800  train 0.0001/1.000  test 0.0004/1.000  elapsed 206.5s
ep  32900  train 0.0000/1.000  test 0.0002/1.000  elapsed 207.1s
ep  33000  train 0.0000/1.000  test 0.0001/1.000  elapsed 207.8s
ep  33100  train 0.0000/1.000  test 0.0001/1.000  elapsed 208.4s
ep  33200  train 0.0000/1.000  test 0.0001/1.000  elapsed 209.0s
ep  33300  train 0.0000/1.000  test 0.0000/1.000  elapsed 209.7s
ep  33400  train 0.0000/1.000  test 0.0000/1.000  elapsed 210.3s
ep  33500  train 0.0000/1.000  test 0.0000/1.000  elapsed 210.9s
ep  33600  train 0.0000/1.000  test 0.0000/1.000  elapsed 211.6s
ep  33700  train 0.0001/1.000  test 0.0043/0.999  elapsed 212.2s
ep  33800  train 0.0006/1.000  test 0.0012/1.000  elapsed 212.8s
ep  33900  train 0.0009/1.000  test 0.0018/1.000  elapsed 213.5s
ep  34000  train 0.0003/1.000  test 0.0010/1.000  elapsed 214.1s
ep  34100  train 0.0001/1.000  test 0.0007/1.000  elapsed 214.8s
ep  34200  train 0.0000/1.000  test 0.0005/1.000  elapsed 215.4s
ep  34300  train 0.0000/1.000  test 0.0004/1.000  elapsed 216.0s
ep  34400  train 0.0000/1.000  test 0.0003/1.000  elapsed 216.7s
ep  34500  train 0.0000/1.000  test 0.0002/1.000  elapsed 217.3s
ep  34600  train 0.0000/1.000  test 0.0002/1.000  elapsed 217.9s
ep  34700  train 0.0000/1.000  test 0.0001/1.000  elapsed 218.6s
ep  34800  train 0.0000/1.000  test 0.0000/1.000  elapsed 219.2s
ep  34900  train 0.0000/1.000  test 0.0000/1.000  elapsed 219.8s
ep  35000  train 0.0025/1.000  test 0.0136/0.996  elapsed 220.5s
ep  35100  train 0.0004/1.000  test 0.0014/1.000  elapsed 221.1s
ep  35200  train 0.0013/1.000  test 0.0027/1.000  elapsed 221.8s
ep  35300  train 0.0005/1.000  test 0.0016/1.000  elapsed 222.4s
ep  35400  train 0.0002/1.000  test 0.0009/1.000  elapsed 223.0s
ep  35500  train 0.0001/1.000  test 0.0006/1.000  elapsed 223.7s
ep  35600  train 0.0000/1.000  test 0.0004/1.000  elapsed 224.3s
